Latitude,Longitude,Value
-68,-179,191.5962962962963
-67,-179,188.7787037037037
-66,-179,185.9611111111111
-65,-179,183.1435185185185
-64,-179,180.32592592592593
-63,-179,177.50833333333333
-62,-179,174.69074074074075
-61,-179,171.87314814814815
-60,-179,169.05555555555554
-59,-179,166.23796296296297
-58,-179,163.42037037037036
-57,-179,160.6027777777778
-56,-179,157.78518518518518
-55,-179,154.96759259259258
-54,-179,152.15
-53,-179,149.3324074074074
-52,-179,146.51481481481483
-51,-179,143.69722222222222
-50,-179,140.87962962962962
-49,-179,138.06203703703704
-48,-179,135.24444444444444
-47,-179,132.42685185185186
-46,-179,129.60925925925926
-45,-179,126.79166666666667
-44,-179,123.97407407407407
-43,-179,121.15648148148148
-42,-179,118.33888888888889
-41,-179,115.5212962962963
-40,-179,112.70370370370371
-39,-179,109.8861111111111
-38,-179,107.06851851851852
-37,-179,104.25092592592593
-36,-179,101.43333333333334
-35,-179,98.61574074074075
-34,-179,95.79814814814814
-33,-179,92.98055555555555
-32,-179,90.16296296296296
-31,-179,87.34537037037038
-30,-179,84.52777777777777
-29,-179,81.71018518518518
-28,-179,78.89259259259259
-27,-179,76.075
-26,-179,73.25740740740741
-25,-179,70.43981481481481
-24,-179,67.62222222222222
-23,-179,64.80462962962963
-22,-179,61.987037037037034
-21,-179,59.169444444444444
-20,-179,56.351851851851855
-19,-179,53.53425925925926
-18,-179,50.71666666666667
-17,-179,47.89907407407407
-16,-179,45.08148148148148
-15,-179,42.263888888888886
-14,-179,39.446296296296296
-13,-179,36.62870370370371
-12,-179,33.81111111111111
-11,-179,30.993518518518517
-10,-179,28.175925925925927
-9,-179,25.358333333333334
-8,-179,22.54074074074074
-7,-179,19.723148148148148
-6,-179,16.905555555555555
-5,-179,14.087962962962964
-4,-179,11.27037037037037
-3,-179,8.452777777777778
-2,-179,5.635185185185185
-1,-179,2.8175925925925926
0,-179,0.0
1,-179,2.8175925925925926
2,-179,5.635185185185185
3,-179,8.452777777777778
4,-179,11.27037037037037
5,-179,14.087962962962964
6,-179,16.905555555555555
7,-179,19.723148148148148
8,-179,22.54074074074074
9,-179,25.358333333333334
10,-179,28.175925925925927
11,-179,30.993518518518517
12,-179,33.81111111111111
13,-179,36.62870370370371
14,-179,39.446296296296296
15,-179,42.263888888888886
16,-179,45.08148148148148
17,-179,47.89907407407407
18,-179,50.71666666666667
19,-179,53.53425925925926
20,-179,56.351851851851855
21,-179,59.169444444444444
22,-179,61.987037037037034
23,-179,64.80462962962963
24,-179,67.62222222222222
25,-179,70.43981481481481
26,-179,73.25740740740741
27,-179,76.075
28,-179,78.89259259259259
29,-179,81.71018518518518
30,-179,84.52777777777777
31,-179,87.34537037037038
32,-179,90.16296296296296
33,-179,92.98055555555555
34,-179,95.79814814814814
35,-179,98.61574074074075
36,-179,101.43333333333334
37,-179,104.25092592592593
38,-179,107.06851851851852
39,-179,109.8861111111111
40,-179,112.70370370370371
41,-179,115.5212962962963
42,-179,118.33888888888889
43,-179,121.15648148148148
44,-179,123.97407407407407
45,-179,126.79166666666667
46,-179,129.60925925925926
47,-179,132.42685185185186
48,-179,135.24444444444444
49,-179,138.06203703703704
50,-179,140.87962962962962
51,-179,143.69722222222222
52,-179,146.51481481481483
53,-179,149.3324074074074
54,-179,152.15
55,-179,154.96759259259258
56,-179,157.78518518518518
57,-179,160.6027777777778
58,-179,163.42037037037036
59,-179,166.23796296296297
60,-179,169.05555555555554
61,-179,171.87314814814815
62,-179,174.69074074074075
63,-179,177.50833333333333
64,-179,180.32592592592593
65,-179,183.1435185185185
66,-179,185.9611111111111
67,-179,188.7787037037037
68,-179,191.5962962962963
69,-179,194.4138888888889
70,-179,197.2314814814815
71,-179,200.04907407407407
72,-179,202.86666666666667
73,-179,205.68425925925925
74,-179,208.50185185185185
75,-179,211.31944444444446
76,-179,214.13703703703703
77,-179,216.95462962962964
78,-179,219.7722222222222
79,-179,222.58981481481482
80,-179,225.40740740740742
81,-179,228.225
82,-179,231.0425925925926
83,-179,233.86018518518517
84,-179,236.67777777777778
85,-179,239.49537037037038
86,-179,242.31296296296296
87,-179,245.13055555555556
88,-179,247.94814814814814
89,-179,250.76574074074074
90,-179,253.58333333333334
-90,-178,252.16666666666666
-89,-178,249.36481481481482
-88,-178,246.56296296296296
-87,-178,243.76111111111112
-86,-178,240.95925925925926
-85,-178,238.15740740740742
-84,-178,235.35555555555555
-83,-178,232.5537037037037
-82,-178,229.75185185185185
-81,-178,226.95
-80,-178,224.14814814814815
-79,-178,221.3462962962963
-78,-178,218.54444444444445
-77,-178,215.7425925925926
-76,-178,212.94074074074075
-75,-178,210.13888888888889
-74,-178,207.33703703703705
-73,-178,204.53518518518518
-72,-178,201.73333333333332
-71,-178,198.93148148148148
-70,-178,196.12962962962962
-69,-178,193.32777777777778
-68,-178,190.52592592592592
-67,-178,187.72407407407408
-66,-178,184.92222222222222
-65,-178,182.12037037037038
-64,-178,179.31851851851852
-63,-178,176.51666666666668
-62,-178,173.71481481481482
-61,-178,170.91296296296295
-60,-178,168.11111111111111
-59,-178,165.30925925925925
-58,-178,162.5074074074074
-57,-178,159.70555555555555
-56,-178,156.9037037037037
-55,-178,154.10185185185185
-54,-178,151.3
-53,-178,148.49814814814815
-52,-178,145.6962962962963
-51,-178,142.89444444444445
-50,-178,140.09259259259258
-49,-178,137.29074074074074
-48,-178,134.48888888888888
-47,-178,131.68703703703704
-46,-178,128.88518518518518
-45,-178,126.08333333333333
-44,-178,123.28148148148148
-43,-178,120.47962962962963
-42,-178,117.67777777777778
-41,-178,114.87592592592593
-40,-178,112.07407407407408
-39,-178,109.27222222222223
-38,-178,106.47037037037038
-37,-178,103.66851851851852
-36,-178,100.86666666666666
-35,-178,98.06481481481481
-34,-178,95.26296296296296
-33,-178,92.46111111111111
-32,-178,89.65925925925926
-31,-178,86.85740740740741
-30,-178,84.05555555555556
-29,-178,81.2537037037037
-28,-178,78.45185185185186
-27,-178,75.65
-26,-178,72.84814814814816
-25,-178,70.04629629629629
-24,-178,67.24444444444444
-23,-178,64.44259259259259
-22,-178,61.64074074074074
-21,-178,58.83888888888889
-20,-178,56.03703703703704
-19,-178,53.23518518518519
-18,-178,50.43333333333333
-17,-178,47.63148148148148
-16,-178,44.82962962962963
-15,-178,42.02777777777778
-14,-178,39.22592592592593
-13,-178,36.42407407407408
-12,-178,33.62222222222222
-11,-178,30.82037037037037
-10,-178,28.01851851851852
-9,-178,25.216666666666665
-8,-178,22.414814814814815
-7,-178,19.612962962962964
-6,-178,16.81111111111111
-5,-178,14.00925925925926
-4,-178,11.207407407407407
-3,-178,8.405555555555555
-2,-178,5.603703703703704
-1,-178,2.801851851851852
0,-178,0.0
1,-178,2.801851851851852
2,-178,5.603703703703704
3,-178,8.405555555555555
4,-178,11.207407407407407
5,-178,14.00925925925926
6,-178,16.81111111111111
7,-178,19.612962962962964
8,-178,22.414814814814815
9,-178,25.216666666666665
10,-178,28.01851851851852
11,-178,30.82037037037037
12,-178,33.62222222222222
13,-178,36.42407407407408
14,-178,39.22592592592593
15,-178,42.02777777777778
16,-178,44.82962962962963
17,-178,47.63148148148148
18,-178,50.43333333333333
19,-178,53.23518518518519
20,-178,56.03703703703704
21,-178,58.83888888888889
22,-178,61.64074074074074
23,-178,64.44259259259259
24,-178,67.24444444444444
25,-178,70.04629629629629
26,-178,72.84814814814816
27,-178,75.65
28,-178,78.45185185185186
29,-178,81.2537037037037
30,-178,84.05555555555556
31,-178,86.85740740740741
32,-178,89.65925925925926
33,-178,92.46111111111111
34,-178,95.26296296296296
35,-178,98.06481481481481
36,-178,100.86666666666666
37,-178,103.66851851851852
38,-178,106.47037037037038
39,-178,109.27222222222223
40,-178,112.07407407407408
41,-178,114.87592592592593
42,-178,117.67777777777778
43,-178,120.47962962962963
44,-178,123.28148148148148
45,-178,126.08333333333333
46,-178,128.88518518518518
47,-178,131.68703703703704
48,-178,134.48888888888888
49,-178,137.29074074074074
50,-178,140.09259259259258
51,-178,142.89444444444445
52,-178,145.6962962962963
53,-178,148.49814814814815
54,-178,151.3
55,-178,154.10185185185185
56,-178,156.9037037037037
57,-178,159.70555555555555
58,-178,162.5074074074074
59,-178,165.30925925925925
60,-178,168.11111111111111
61,-178,170.91296296296295
62,-178,173.71481481481482
63,-178,176.51666666666668
64,-178,179.31851851851852
65,-178,182.12037037037038
66,-178,184.92222222222222
67,-178,187.72407407407408
68,-178,190.52592592592592
69,-178,193.32777777777778
70,-178,196.12962962962962
71,-178,198.93148148148148
72,-178,201.73333333333332
73,-178,204.53518518518518
74,-178,207.33703703703705
75,-178,210.13888888888889
76,-178,212.94074074074075
77,-178,215.7425925925926
78,-178,218.54444444444445
79,-178,221.3462962962963
80,-178,224.14814814814815
81,-178,226.95
82,-178,229.75185185185185
83,-178,232.5537037037037
84,-178,235.35555555555555
85,-178,238.15740740740742
86,-178,240.95925925925926
87,-178,243.76111111111112
88,-178,246.56296296296296
89,-178,249.36481481481482
90,-178,252.16666666666666
-90,-177,250.75
-89,-177,247.9638888888889
-88,-177,245.17777777777778
-87,-177,242.39166666666668
-86,-177,239.60555555555555
-85,-177,236.81944444444446
-84,-177,234.03333333333333
-83,-177,231.24722222222223
-82,-177,228.4611111111111
-81,-177,225.675
-80,-177,222.88888888888889
-79,-177,220.1027777777778
-78,-177,217.31666666666666
-77,-177,214.53055555555557
-76,-177,211.74444444444444
-75,-177,208.95833333333334
-74,-177,206.17222222222222
-73,-177,203.38611111111112
-72,-177,200.6
-71,-177,197.8138888888889
-70,-177,195.02777777777777
-69,-177,192.24166666666667
-68,-177,189.45555555555555
-67,-177,186.66944444444445
-66,-177,183.88333333333333
-65,-177,181.09722222222223
-64,-177,178.3111111111111
-63,-177,175.525
-62,-177,172.73888888888888
-61,-177,169.95277777777778
-60,-177,167.16666666666666
-59,-177,164.38055555555556
-58,-177,161.59444444444443
-57,-177,158.80833333333334
-56,-177,156.0222222222222
-55,-177,153.23611111111111
-54,-177,150.45
-53,-177,147.6638888888889
-52,-177,144.87777777777777
-51,-177,142.09166666666667
-50,-177,139.30555555555554
-49,-177,136.51944444444445
-48,-177,133.73333333333332
-47,-177,130.94722222222222
-46,-177,128.1611111111111
-45,-177,125.375
-44,-177,122.58888888888889
-43,-177,119.80277777777778
-42,-177,117.01666666666667
-41,-177,114.23055555555555
-40,-177,111.44444444444444
-39,-177,108.65833333333333
-38,-177,105.87222222222222
-37,-177,103.08611111111111
-36,-177,100.3
-35,-177,97.51388888888889
-34,-177,94.72777777777777
-33,-177,91.94166666666666
-32,-177,89.15555555555555
-31,-177,86.36944444444444
-30,-177,83.58333333333333
-29,-177,80.79722222222222
-28,-177,78.0111111111111
-27,-177,75.225
-26,-177,72.43888888888888
-25,-177,69.65277777777777
-24,-177,66.86666666666666
-23,-177,64.08055555555555
-22,-177,61.294444444444444
-21,-177,58.50833333333333
-20,-177,55.72222222222222
-19,-177,52.93611111111111
-18,-177,50.15
-17,-177,47.36388888888889
-16,-177,44.577777777777776
-15,-177,41.791666666666664
-14,-177,39.00555555555555
-13,-177,36.21944444444444
-12,-177,33.43333333333333
-11,-177,30.647222222222222
-10,-177,27.86111111111111
-9,-177,25.075
-8,-177,22.288888888888888
-7,-177,19.502777777777776
-6,-177,16.716666666666665
-5,-177,13.930555555555555
-4,-177,11.144444444444444
-3,-177,8.358333333333333
-2,-177,5.572222222222222
-1,-177,2.786111111111111
0,-177,0.0
1,-177,2.786111111111111
2,-177,5.572222222222222
3,-177,8.358333333333333
4,-177,11.144444444444444
5,-177,13.930555555555555
6,-177,16.716666666666665
7,-177,19.502777777777776
8,-177,22.288888888888888
9,-177,25.075
10,-177,27.86111111111111
11,-177,30.647222222222222
12,-177,33.43333333333333
13,-177,36.21944444444444
14,-177,39.00555555555555
15,-177,41.791666666666664
16,-177,44.577777777777776
17,-177,47.36388888888889
18,-177,50.15
19,-177,52.93611111111111
20,-177,55.72222222222222
21,-177,58.50833333333333
22,-177,61.294444444444444
23,-177,64.08055555555555
24,-177,66.86666666666666
25,-177,69.65277777777777
26,-177,72.43888888888888
27,-177,75.225
28,-177,78.0111111111111
29,-177,80.79722222222222
30,-177,83.58333333333333
31,-177,86.36944444444444
32,-177,89.15555555555555
33,-177,91.94166666666666
34,-177,94.72777777777777
35,-177,97.51388888888889
36,-177,100.3
37,-177,103.08611111111111
38,-177,105.87222222222222
39,-177,108.65833333333333
40,-177,111.44444444444444
41,-177,114.23055555555555
42,-177,117.01666666666667
43,-177,119.80277777777778
44,-177,122.58888888888889
45,-177,125.375
46,-177,128.1611111111111
47,-177,130.94722222222222
48,-177,133.73333333333332
49,-177,136.51944444444445
50,-177,139.30555555555554
51,-177,142.09166666666667
52,-177,144.87777777777777
53,-177,147.6638888888889
54,-177,150.45
55,-177,153.23611111111111
56,-177,156.0222222222222
57,-177,158.80833333333334
58,-177,161.59444444444443
59,-177,164.38055555555556
60,-177,167.16666666666666
61,-177,169.95277777777778
62,-177,172.73888888888888
63,-177,175.525
64,-177,178.3111111111111
65,-177,181.09722222222223
66,-177,183.88333333333333
67,-177,186.66944444444445
68,-177,189.45555555555555
69,-177,192.24166666666667
70,-177,195.02777777777777
71,-177,197.8138888888889
72,-177,200.6
73,-177,203.38611111111112
74,-177,206.17222222222222
75,-177,208.95833333333334
76,-177,211.74444444444444
77,-177,214.53055555555557
78,-177,217.31666666666666
79,-177,220.1027777777778
80,-177,222.88888888888889
81,-177,225.675
82,-177,228.4611111111111
83,-177,231.24722222222223
84,-177,234.03333333333333
85,-177,236.81944444444446
86,-177,239.60555555555555
87,-177,242.39166666666668
88,-177,245.17777777777778
89,-177,247.9638888888889
90,-177,250.75
-90,-176,249.33333333333334
-89,-176,246.56296296296296
-88,-176,243.7925925925926
-87,-176,241.0222222222222
-86,-176,238.25185185185185
-85,-176,235.4814814814815
-84,-176,232.7111111111111
-83,-176,229.94074074074075
-82,-176,227.17037037037036
-81,-176,224.4
-80,-176,221.62962962962962
-79,-176,218.85925925925926
-78,-176,216.0888888888889
-77,-176,213.31851851851852
-76,-176,210.54814814814816
-75,-176,207.77777777777777
-74,-176,205.0074074074074
-73,-176,202.23703703703703
-72,-176,199.46666666666667
-71,-176,196.6962962962963
-70,-176,193.92592592592592
-69,-176,191.15555555555557
-68,-176,188.38518518518518
-67,-176,185.61481481481482
-66,-176,182.84444444444443
-65,-176,180.07407407407408
-64,-176,177.3037037037037
-63,-176,174.53333333333333
-62,-176,171.76296296296297
-61,-176,168.9925925925926
-60,-176,166.22222222222223
-59,-176,163.45185185185184
-58,-176,160.68148148148148
-57,-176,157.9111111111111
-56,-176,155.14074074074074
-55,-176,152.37037037037038
-54,-176,149.6
-53,-176,146.82962962962964
-52,-176,144.05925925925925
-51,-176,141.2888888888889
-50,-176,138.5185185185185
-49,-176,135.74814814814815
-48,-176,132.9777777777778
-47,-176,130.2074074074074
-46,-176,127.43703703703704
-45,-176,124.66666666666667
-44,-176,121.8962962962963
-43,-176,119.12592592592593
-42,-176,116.35555555555555
-41,-176,113.58518518518518
-40,-176,110.81481481481481
-39,-176,108.04444444444445
-38,-176,105.27407407407408
-37,-176,102.5037037037037
-36,-176,99.73333333333333
-35,-176,96.96296296296296
-34,-176,94.19259259259259
-33,-176,91.42222222222222
-32,-176,88.65185185185184
-31,-176,85.88148148148149
-30,-176,83.11111111111111
-29,-176,80.34074074074074
-28,-176,77.57037037037037
-27,-176,74.8
-26,-176,72.02962962962962
-25,-176,69.25925925925925
-24,-176,66.4888888888889
-23,-176,63.71851851851852
-22,-176,60.94814814814815
-21,-176,58.17777777777778
-20,-176,55.407407407407405
-19,-176,52.63703703703704
-18,-176,49.86666666666667
-17,-176,47.096296296296295
-16,-176,44.32592592592592
-15,-176,41.55555555555556
-14,-176,38.785185185185185
-13,-176,36.01481481481481
-12,-176,33.24444444444445
-11,-176,30.474074074074075
-10,-176,27.703703703703702
-9,-176,24.933333333333334
-8,-176,22.16296296296296
-7,-176,19.392592592592592
-6,-176,16.622222222222224
-5,-176,13.851851851851851
-4,-176,11.08148148148148
-3,-176,8.311111111111112
-2,-176,5.54074074074074
-1,-176,2.77037037037037
0,-176,0.0
1,-176,2.77037037037037
2,-176,5.54074074074074
3,-176,8.311111111111112
4,-176,11.08148148148148
5,-176,13.851851851851851
6,-176,16.622222222222224
7,-176,19.392592592592592
8,-176,22.16296296296296
9,-176,24.933333333333334
10,-176,27.703703703703702
11,-176,30.474074074074075
12,-176,33.24444444444445
13,-176,36.01481481481481
14,-176,38.785185185185185
15,-176,41.55555555555556
16,-176,44.32592592592592
17,-176,47.096296296296295
18,-176,49.86666666666667
19,-176,52.63703703703704
20,-176,55.407407407407405
21,-176,58.17777777777778
22,-176,60.94814814814815
23,-176,63.71851851851852
24,-176,66.4888888888889
25,-176,69.25925925925925
26,-176,72.02962962962962
27,-176,74.8
28,-176,77.57037037037037
29,-176,80.34074074074074
30,-176,83.11111111111111
31,-176,85.88148148148149
32,-176,88.65185185185184
33,-176,91.42222222222222
34,-176,94.19259259259259
35,-176,96.96296296296296
36,-176,99.73333333333333
37,-176,102.5037037037037
38,-176,105.27407407407408
39,-176,108.04444444444445
40,-176,110.81481481481481
41,-176,113.58518518518518
42,-176,116.35555555555555
43,-176,119.12592592592593
44,-176,121.8962962962963
45,-176,124.66666666666667
46,-176,127.43703703703704
47,-176,130.2074074074074
48,-176,132.9777777777778
49,-176,135.74814814814815
50,-176,138.5185185185185
51,-176,141.2888888888889
52,-176,144.05925925925925
53,-176,146.82962962962964
54,-176,149.6
55,-176,152.37037037037038
56,-176,155.14074074074074
57,-176,157.9111111111111
58,-176,160.68148148148148
59,-176,163.45185185185184
60,-176,166.22222222222223
61,-176,168.9925925925926
62,-176,171.76296296296297
63,-176,174.53333333333333
64,-176,177.3037037037037
65,-176,180.07407407407408
66,-176,182.84444444444443
67,-176,185.61481481481482
68,-176,188.38518518518518
69,-176,191.15555555555557
70,-176,193.92592592592592
71,-176,196.6962962962963
72,-176,199.46666666666667
73,-176,202.23703703703703
74,-176,205.0074074074074
75,-176,207.77777777777777
76,-176,210.54814814814816
77,-176,213.31851851851852
78,-176,216.0888888888889
79,-176,218.85925925925926
80,-176,221.62962962962962
81,-176,224.4
82,-176,227.17037037037036
83,-176,229.94074074074075
84,-176,232.7111111111111
85,-176,235.4814814814815
86,-176,238.25185185185185
87,-176,241.0222222222222
88,-176,243.7925925925926
89,-176,246.56296296296296
90,-176,249.33333333333334
-90,-175,247.91666666666666
-89,-175,245.16203703703704
-88,-175,242.40740740740742
-87,-175,239.65277777777777
-86,-175,236.89814814814815
-85,-175,234.1435185185185
-84,-175,231.38888888888889
-83,-175,228.63425925925927
-82,-175,225.87962962962962
-81,-175,223.125
-80,-175,220.37037037037038
-79,-175,217.61574074074073
-78,-175,214.86111111111111
-77,-175,212.1064814814815
-76,-175,209.35185185185185
-75,-175,206.59722222222223
-74,-175,203.84259259259258
-73,-175,201.08796296296296
-72,-175,198.33333333333334
-71,-175,195.5787037037037
-70,-175,192.82407407407408
-69,-175,190.06944444444446
-68,-175,187.3148148148148
-67,-175,184.5601851851852
-66,-175,181.80555555555554
-65,-175,179.05092592592592
-64,-175,176.2962962962963
-63,-175,173.54166666666666
-62,-175,170.78703703703704
-61,-175,168.03240740740742
-60,-175,165.27777777777777
-59,-175,162.52314814814815
-58,-175,159.7685185185185
-57,-175,157.01388888888889
-56,-175,154.25925925925927
-55,-175,151.50462962962962
-54,-175,148.75
-53,-175,145.99537037037038
-52,-175,143.24074074074073
-51,-175,140.48611111111111
-50,-175,137.7314814814815
-49,-175,134.97685185185185
-48,-175,132.22222222222223
-47,-175,129.46759259259258
-46,-175,126.71296296296296
-45,-175,123.95833333333333
-44,-175,121.20370370370371
-43,-175,118.44907407407408
-42,-175,115.69444444444444
-41,-175,112.93981481481481
-40,-175,110.18518518518519
-39,-175,107.43055555555556
-38,-175,104.67592592592592
-37,-175,101.92129629629629
-36,-175,99.16666666666667
-35,-175,96.41203703703704
-34,-175,93.6574074074074
-33,-175,90.90277777777777
-32,-175,88.14814814814815
-31,-175,85.39351851851852
-30,-175,82.63888888888889
-29,-175,79.88425925925925
-28,-175,77.12962962962963
-27,-175,74.375
-26,-175,71.62037037037037
-25,-175,68.86574074074075
-24,-175,66.11111111111111
-23,-175,63.35648148148148
-22,-175,60.601851851851855
-21,-175,57.84722222222222
-20,-175,55.092592592592595
-19,-175,52.33796296296296
-18,-175,49.583333333333336
-17,-175,46.8287037037037
-16,-175,44.074074074074076
-15,-175,41.31944444444444
-14,-175,38.56481481481482
-13,-175,35.81018518518518
-12,-175,33.05555555555556
-11,-175,30.300925925925927
-10,-175,27.546296296296298
-9,-175,24.791666666666668
-8,-175,22.037037037037038
-7,-175,19.28240740740741
-6,-175,16.52777777777778
-5,-175,13.773148148148149
-4,-175,11.018518518518519
-3,-175,8.26388888888889
-2,-175,5.5092592592592595
-1,-175,2.7546296296296298
0,-175,0.0
1,-175,2.7546296296296298
2,-175,5.5092592592592595
3,-175,8.26388888888889
4,-175,11.018518518518519
5,-175,13.773148148148149
6,-175,16.52777777777778
7,-175,19.28240740740741
8,-175,22.037037037037038
9,-175,24.791666666666668
10,-175,27.546296296296298
11,-175,30.300925925925927
12,-175,33.05555555555556
13,-175,35.81018518518518
14,-175,38.56481481481482
15,-175,41.31944444444444
16,-175,44.074074074074076
17,-175,46.8287037037037
18,-175,49.583333333333336
19,-175,52.33796296296296
20,-175,55.092592592592595
21,-175,57.84722222222222
22,-175,60.601851851851855
23,-175,63.35648148148148
24,-175,66.11111111111111
25,-175,68.86574074074075
26,-175,71.62037037037037
27,-175,74.375
28,-175,77.12962962962963
29,-175,79.88425925925925
30,-175,82.63888888888889
31,-175,85.39351851851852
32,-175,88.14814814814815
33,-175,90.90277777777777
34,-175,93.6574074074074
35,-175,96.41203703703704
36,-175,99.16666666666667
37,-175,101.92129629629629
38,-175,104.67592592592592
39,-175,107.43055555555556
40,-175,110.18518518518519
41,-175,112.93981481481481
42,-175,115.69444444444444
43,-175,118.44907407407408
44,-175,121.20370370370371
45,-175,123.95833333333333
46,-175,126.71296296296296
47,-175,129.46759259259258
48,-175,132.22222222222223
49,-175,134.97685185185185
50,-175,137.7314814814815
51,-175,140.48611111111111
52,-175,143.24074074074073
53,-175,145.99537037037038
54,-175,148.75
55,-175,151.50462962962962
56,-175,154.25925925925927
57,-175,157.01388888888889
58,-175,159.7685185185185
59,-175,162.52314814814815
60,-175,165.27777777777777
61,-175,168.03240740740742
62,-175,170.78703703703704
63,-175,173.54166666666666
64,-175,176.2962962962963
65,-175,179.05092592592592
66,-175,181.80555555555554
67,-175,184.5601851851852
68,-175,187.3148148148148
69,-175,190.06944444444446
70,-175,192.82407407407408
