Latitude,Longitude,Value
-20,-180,11.968013599079356
-19,-180,17.324977353578603
-18,-180,26.742698406685804
-17,-180,6.685023339475632
-16,-180,0.32051916483112675
-15,-180,7.933156919044151
-14,-180,1.860279235286335
-13,-180,7.728392846994153
-12,-180,23.069220781483676
-11,-180,11.976857411981987
-10,-180,21.25220450276958
-9,-180,4.708237305790832
-8,-180,19.101108727439648
-7,-180,11.886614316218358
-6,-180,3.1345024197757243
-5,-180,29.382185418393696
-4,-180,20.91935837761354
-3,-180,3.711279262420476
-2,-180,17.970290214338693
-1,-180,17.37437086355525
0,-180,18.10231156484644
1,-180,19.494581673367723
2,-180,26.583437752361995
3,-180,12.770740694786328
4,-180,12.285037692815804
5,-180,10.546223631382496
6,-180,10.967825100195519
7,-180,8.971718976333564
8,-180,3.8236296940841106
9,-180,24.654923552212225
10,-180,15.867357634913814
11,-180,18.331408805077814
12,-180,7.0535562067268085
13,-180,11.086855996207937
14,-180,0.5394925161549435
15,-180,10.355557410931478
16,-180,7.002650553650281
17,-180,17.09011219212909
18,-180,11.360942404452727
19,-180,29.31382916255887
20,-180,25.88515519221957
21,-180,16.124474878111844
22,-180,21.317692683733597
23,-180,19.87310949763247
24,-180,26.368112774449934
25,-180,17.068398598328756
26,-180,12.253794446954721
27,-180,24.21482800972211
28,-180,1.9545778258222812
29,-180,17.914713068945073
30,-180,16.973729728565985
31,-180,7.6485657361766854
32,-180,22.861739405658202
33,-180,10.566585724830883
34,-180,5.237688749078046
35,-180,6.182781127407945
36,-180,1.2856057481416716
37,-180,20.576684175128385
38,-180,29.80369516396805
39,-180,19.070476287281924
40,-180,24.304457915163816
41,-180,17.80222101539561
42,-180,18.69727147021587
43,-180,2.7172612456770686
44,-180,29.670131858879078
45,-180,15.837555743007275
46,-180,17.359112009919535
47,-180,3.6603002835977403
48,-180,0.05959953229035975
49,-180,13.805377179695421
50,-180,20.61179395756746
51,-180,7.404125652000488
52,-180,16.073223684516
53,-180,8.429533235301571
54,-180,14.797215644311333
55,-180,1.0522182534134128
56,-180,0.025138406386272516
57,-180,13.731985811061136
58,-180,2.5230163633486513
59,-180,23.964983042075765
60,-180,17.597503479886107
61,-180,23.862429071347144
62,-180,7.707731399916735
63,-180,26.65000579050254
64,-180,24.337763731131414
65,-180,19.14829547497701
66,-180,16.35622729204738
67,-180,11.095641194796364
68,-180,16.062101023427125
69,-180,7.553393312843902
70,-180,4.220810741908786
71,-180,19.91826595926815
72,-180,3.477000911418884
73,-180,2.170493024447835
74,-180,6.778291343060536
75,-180,0.2207745367438274
76,-180,18.24420026965031
77,-180,12.499548850698691
78,-180,29.380487819222736
79,-180,0.8315886443858267
80,-180,11.86200289212356
81,-180,18.37969044176514
82,-180,1.130535493049758
83,-180,9.047271981523933
84,-180,2.296583798071289
85,-180,23.014531209930357
86,-180,22.64578875927185
87,-180,21.32143857629291
88,-180,9.68659502516693
89,-180,27.782298696120375
90,-180,24.456059715904864
-90,-179,22.08905812010321
-89,-179,1.675693886944155
-88,-179,11.841794030364618
-87,-179,4.356250324584008
-86,-179,26.766640386276705
-85,-179,12.97201284348015
-84,-179,15.706669834384432
-83,-179,2.579380656131791
-82,-179,25.89921571126148
-81,-179,21.918909142938677
-80,-179,23.26274738925027
-79,-179,25.18505557931678
-78,-179,23.56606598123662
-77,-179,3.5394517288286433
-76,-179,17.631308561560594
-75,-179,5.469894228155114
-74,-179,24.78838318273296
-73,-179,14.829838957220238
-72,-179,25.07107049530213
-71,-179,25.538404584904416
-70,-179,11.937936592883315
-69,-179,25.948970127874777
-68,-179,22.470474812362664
-67,-179,20.58758488295827
-66,-179,11.182511851725602
-65,-179,0.7305402367797476
-64,-179,28.652755762226555
-63,-179,19.67670971356109
-62,-179,15.360982172511735
-61,-179,19.35219270956826
-60,-179,25.572627064787152
-59,-179,17.249277232279656
-58,-179,11.313066461178654
-57,-179,9.683424738741337
-56,-179,7.107950796582893
-55,-179,22.04902720179225
-54,-179,26.829227681460893
-53,-179,20.06870638965454
-52,-179,8.225476113734874
-51,-179,12.854064442860631
-50,-179,25.024080012015197
-49,-179,28.653217956589987
-48,-179,14.566470566533683
-47,-179,19.098098026683623
-46,-179,12.833400786785248
-45,-179,13.295263631589794
-44,-179,1.3920601004429056
-43,-179,13.894370090018976
-42,-179,17.576520415865396
-41,-179,9.400167677650082
-40,-179,27.641527820817192
-39,-179,13.280930594631744
-38,-179,21.40779351042945
-37,-179,4.875060023105256
-36,-179,4.919043281481343
-35,-179,19.08021075961768
-34,-179,4.612199612503998
-33,-179,11.08116536273825
-32,-179,17.450249036248366
-31,-179,25.82008300483098
-30,-179,3.494451236503444
-29,-179,9.094970112113435
-28,-179,10.20994017933059
-27,-179,20.620843780298983
-26,-179,3.3266887529969624
-25,-179,24.14315809827205
-24,-179,23.738718501753326
-23,-179,5.905950976826738
-22,-179,16.879416218137905
-21,-179,19.72059156729311
-20,-179,11.962550679563744
-19,-179,7.696599939381592
-18,-179,18.060627264231915
-17,-179,11.901283467247167
-16,-179,12.318863099535447
-15,-179,28.035188041594925
-14,-179,11.736100873515703
-13,-179,14.723185962865161
-12,-179,24.656650063434125
-11,-179,24.658968369661757
-10,-179,25.674370710420476
-9,-179,4.448175456643351
-8,-179,18.3354142945919
-7,-179,20.770421501568148
-6,-179,9.34931466868887
-5,-179,24.830916446720924
-4,-179,14.776369578396984
-3,-179,8.158856692356316
-2,-179,11.514719522459204
-1,-179,22.42166326416711
0,-179,14.984390650864539
1,-179,18.765202043467593
2,-179,26.41736403791695
3,-179,16.47552589152161
4,-179,8.274918237817166
5,-179,7.957633569527857
6,-179,25.26681328519022
7,-179,8.079392624649042
8,-179,27.512875173820504
9,-179,28.747204828072782
10,-179,14.891477478819375
11,-179,18.645114054011543
12,-179,10.74552054897503
13,-179,25.936330804967625
14,-179,18.73804477789653
15,-179,5.933532704836178
16,-179,22.959054339252262
17,-179,25.97806526177583
18,-179,10.59345158329935
19,-179,6.4836499366348495
20,-179,18.22285919682729
21,-179,26.643264505255427
22,-179,6.635341363463229
23,-179,24.649494702952197
24,-179,23.881415730629275
25,-179,12.854944744836947
26,-179,4.219096149525527
27,-179,24.679112262413945
28,-179,3.397187838596806
29,-179,10.351918327492536
30,-179,27.33854713732079
31,-179,9.160273350862163
32,-179,22.50903923782452
33,-179,12.711089128535015
34,-179,24.912799599695344
35,-179,7.265015759791764
36,-179,16.935862510571482
37,-179,12.006113614499618
38,-179,16.238043407872617
39,-179,6.162061894648817
40,-179,5.938889355446713
41,-179,27.358501796281395
42,-179,5.213906720020828
43,-179,18.024279333094857
44,-179,9.743848251072189
45,-179,3.776486358552702
46,-179,21.219647688806354
47,-179,17.758916086611947
48,-179,28.116551612628967
49,-179,26.989704458534753
50,-179,29.922848442227533
51,-179,12.547762877266925
52,-179,27.560316153229163
53,-179,13.497648069542512
54,-179,7.8268177524302684
55,-179,10.7557288397696
56,-179,19.649860055227276
57,-179,9.877826695158763
58,-179,1.6664601900021014
59,-179,24.340502712320877
60,-179,18.275061039910284
61,-179,6.549828363674956
62,-179,0.7064069966392561
63,-179,1.8201099511060792
64,-179,19.233428854976562
65,-179,17.134473475403368
66,-179,4.504662521289177
67,-179,9.106875231573635
68,-179,11.365494979539333
69,-179,13.539907034115853
70,-179,4.397533589039205
71,-179,23.254247841565636
72,-179,21.000556595607783
73,-179,1.626166605426329
74,-179,28.68959195951663
75,-179,24.795011419374223
76,-179,22.876883694418307
77,-179,11.052253312730361
78,-179,18.212000045136392
79,-179,14.185140657515978
80,-179,15.296531601978234
81,-179,4.279543533234735
82,-179,10.751326049000697
83,-179,6.054308802176433
84,-179,22.254424907176443
85,-179,26.18079986072141
86,-179,17.24192313783322
87,-179,15.89364476368213
88,-179,6.817178511698671
89,-179,29.82287580212947
90,-179,18.58206190493227
-90,-178,11.990592423550234
-89,-178,16.61822742636331
-88,-178,22.805856012497305
-87,-178,7.14071916665238
-86,-178,21.361346128960697
-85,-178,10.620615625082054
-84,-178,24.95091534744519
-83,-178,21.82735507919363
-82,-178,10.592509568395691
-81,-178,0.32360019216123526
-80,-178,13.146632912090752
-79,-178,2.2526663654551204
-78,-178,22.151272967053753
-77,-178,27.134866783567276
-76,-178,21.436053918790797
-75,-178,27.652796808334834
-74,-178,11.753939603314862
-73,-178,15.66135853173719
-72,-178,18.037716327436204
-71,-178,3.610485581389357
-70,-178,22.537365402251908
-69,-178,12.42588246443786
-68,-178,23.642774003292956
-67,-178,18.871672356716726
-66,-178,10.511202562767314
-65,-178,21.25805496656347
-64,-178,6.874442315201764
-63,-178,14.063831340340574
-62,-178,19.373716751288928
-61,-178,21.378188852864174
-60,-178,0.15381989407123542
-59,-178,17.139647177426294
-58,-178,3.899067637097736
-57,-178,28.43189695263965
-56,-178,1.9913039843994795
-55,-178,25.88792050080672
-54,-178,6.091921171269815
-53,-178,23.499230883857262
-52,-178,14.220771655459007
-51,-178,27.83445352654658
-50,-178,4.869311676400935
-49,-178,26.909355557229564
-48,-178,21.679900983375365
-47,-178,20.37211644283198
-46,-178,18.9852943884583
-45,-178,4.162543661778181
-44,-178,0.7759924213790237
-43,-178,21.456790784502374
-42,-178,20.984068901598956
-41,-178,7.758988052899899
-40,-178,26.855893253914164
-39,-178,19.32237306915623
-38,-178,14.995336895696317
-37,-178,29.1648794338167
-36,-178,13.04280089019883
-35,-178,28.604028391345572
-34,-178,21.917863808153584
-33,-178,23.369476693678063
-32,-178,10.053179652220471
-31,-178,25.585129355483854
-30,-178,23.516970016542114
-29,-178,9.911357071564051
-28,-178,2.493134243694153
-27,-178,0.3277714858040881
-26,-178,12.504909666893916
-25,-178,16.21372375888011
-24,-178,1.7348971249888323
-23,-178,18.564976329296805
-22,-178,15.168979446697687
-21,-178,4.566410896665669
-20,-178,3.183329904237131
-19,-178,1.9818997886491274
-18,-178,28.313472098150005
-17,-178,2.0100301749439953
-16,-178,24.394240357186455
-15,-178,7.036279022364771
-14,-178,9.396044003195602
-13,-178,19.52340257479353
-12,-178,25.85554439906562
-11,-178,15.500747254180542
-10,-178,16.587530990706256
-9,-178,5.640671387597129
-8,-178,18.064890425169416
-7,-178,5.380990057957434
-6,-178,17.467625721601415
-5,-178,8.263739527891996
-4,-178,6.176924936167863
-3,-178,23.169100245268446
-2,-178,4.939194800991141
-1,-178,7.097975336413804
0,-178,9.095183376478609
1,-178,26.233327184985242
2,-178,0.3501380855873326
3,-178,18.650727194722794
4,-178,22.729565243875204
5,-178,22.564438595659738
6,-178,8.49828956237258
7,-178,20.816322786402942
8,-178,19.72258264918632
9,-178,7.355087816559037
10,-178,12.261571893657203
11,-178,14.343080816826257
12,-178,9.801378258325688
13,-178,14.287385347951897
14,-178,17.08240199784393
15,-178,12.924606905931167
16,-178,0.2782067093037299
17,-178,8.946662746551896
18,-178,8.337225703987091
19,-178,27.14014425577743
20,-178,13.938351170413965
21,-178,22.43621877852969
22,-178,15.369261957636496
23,-178,2.675474175025739
24,-178,28.9801355093317
25,-178,5.972143821864436
26,-178,10.849307387321014
27,-178,8.042299000850528
28,-178,25.52639473366901
29,-178,8.114520838203928
30,-178,10.369848579696978
31,-178,21.773205746463464
32,-178,2.3905385503743695
33,-178,18.07541508156499
34,-178,24.22227017834551
35,-178,27.197202084100798
36,-178,18.356269147265074
37,-178,28.439356587617453
38,-178,28.28950348095275
39,-178,11.077740487367786
40,-178,2.327330941308341
41,-178,3.2941293507705582
42,-178,26.33981889687378
43,-178,13.733903263113449
44,-178,5.4855869028473005
45,-178,9.881242599520863
46,-178,8.272954054985831
47,-178,27.90791151899689
48,-178,24.085517769898193
49,-178,21.340269878672572
50,-178,22.776582358007687
51,-178,14.237080039993744
52,-178,23.440507723746013
53,-178,17.932603317340742
54,-178,1.408677747154593
55,-178,23.559597821306202
56,-178,6.8606647708061494
57,-178,26.65382602745657
58,-178,7.82580382850881
59,-178,20.70470261387382
60,-178,6.821855178349869
61,-178,21.142552399729855
62,-178,15.488535586371881
63,-178,23.8433865930837
64,-178,21.842577907811357
65,-178,2.1352109615759063
66,-178,0.5963389026681265
67,-178,14.082028777217577
68,-178,19.639912910249453
69,-178,11.707132314689078
70,-178,2.179480088969439
71,-178,15.414932327817583
72,-178,10.166803257023245
73,-178,9.78156773878556
74,-178,2.595997362002993
75,-178,18.12650801837008
76,-178,12.861496473205513
77,-178,11.163101362933096
78,-178,22.744511569024578
79,-178,24.502695967883046
80,-178,9.005129372878867
81,-178,8.698084208731988
82,-178,28.250516450005495
83,-178,29.736100057219158
84,-178,3.161804207705967
85,-178,8.17493842595148
86,-178,26.59221780192364
87,-178,29.290866190015112
88,-178,15.013764313133082
89,-178,0.42145167029770336
90,-178,2.018674848566363
-90,-177,26.3661842382408
-89,-177,11.807333690659366
-88,-177,16.125121619651175
-87,-177,29.888063152382404
-86,-177,0.37424837267929556
-85,-177,27.181185341652416
-84,-177,29.247064342670647
-83,-177,26.71942802253007
-82,-177,17.368082934522906
-81,-177,9.012870664734207
-80,-177,22.25491198005753
-79,-177,3.429812634374371
-78,-177,26.654985920935328
-77,-177,23.194619992740545
-76,-177,6.894839203873223
-75,-177,6.118867960767874
-74,-177,2.9485524042593836
-73,-177,18.067868982442093
-72,-177,5.141200775526418
-71,-177,0.9199496021637943
-70,-177,22.235491792307478
-69,-177,18.390449588189632
-68,-177,3.497857271250715
-67,-177,24.421395688204644
-66,-177,29.686938853333306
-65,-177,1.5796327337685123
-64,-177,17.823971185832697
-63,-177,29.375703292767984
-62,-177,1.0179676473482369
-61,-177,15.439920988242712
-60,-177,4.716143267057172
-59,-177,29.444762724615778
-58,-177,22.957114642338013
-57,-177,14.09489502800943
-56,-177,3.962249843724149
-55,-177,7.067508764568582
-54,-177,3.9440957944505906
-53,-177,18.22307183274541
-52,-177,27.348354357657783
-51,-177,3.6074043397984292
-50,-177,13.928175061820644
-49,-177,10.772898071062189
-48,-177,13.617973520315811
-47,-177,4.842233053714713
-46,-177,20.942366403719138
-45,-177,24.95715015887006
-44,-177,29.46064841160347
-43,-177,5.030950378623547
-42,-177,22.07752450009959
-41,-177,21.189741540423405
-40,-177,3.1575458481494256
-39,-177,16.674723979155214
-38,-177,5.675889938634732
-37,-177,4.918459440132054
-36,-177,21.35635955023041
-35,-177,21.28050077625406
-34,-177,22.28159443056389
-33,-177,2.0822520512614595
-32,-177,26.59458347987029
-31,-177,7.535473355451099
-30,-177,6.1320401698554425
-29,-177,26.530826563453168
-28,-177,27.11288392235415
-27,-177,22.69198178905802
-26,-177,22.645116449380044
-25,-177,16.496375495517103
-24,-177,11.938834401509467
-23,-177,23.21514640425307
-22,-177,0.1641479423889547
-21,-177,15.329396305038557
-20,-177,28.42043225256117
-19,-177,29.014658340721525
-18,-177,22.65409389040695
-17,-177,5.801326304024981
-16,-177,9.60343844378076
-15,-177,11.654336720876813
-14,-177,15.570811819762259
-13,-177,1.401011159771649
-12,-177,27.29048066056967
-11,-177,22.427296585387666
-10,-177,1.8639205199234377
-9,-177,14.7974671929524
-8,-177,27.102774859706756
-7,-177,12.12535244489727
-6,-177,18.164512558701713
-5,-177,10.079414005464077
-4,-177,9.399203177035423
-3,-177,23.681436444406497
-2,-177,21.61558252038421
-1,-177,8.841545610850595
0,-177,2.6220938944915995
1,-177,11.36996835739186
2,-177,19.33036868734891
3,-177,19.57263753562595
4,-177,28.796397383035412
5,-177,16.23495784338321
6,-177,22.1760672605638
7,-177,15.383155952337708
8,-177,24.74423965981841
9,-177,15.098971429996933
10,-177,2.6632226831384784
11,-177,2.1428066664215537
12,-177,17.12682151756431
13,-177,12.824013774493968
14,-177,2.32050040190141
15,-177,15.431067861761154
16,-177,22.729260082074617
17,-177,10.996901423699866
18,-177,13.886577548876216
19,-177,7.568874298797146
20,-177,17.166966724079458
21,-177,22.98248707486449
22,-177,29.091615881442355
23,-177,26.108897779004458
24,-177,15.5860334328806
25,-177,16.312676447356516
26,-177,29.35684018857276
27,-177,0.044882952720759484
28,-177,15.860575412502714
29,-177,14.975390457121016
30,-177,2.9070819561260985
31,-177,14.373889652398896
32,-177,18.205958831928932
33,-177,2.31796819061284
34,-177,21.19200547163711
35,-177,19.694223447567456
36,-177,20.218445944579404
37,-177,10.370344304893159
38,-177,20.390193895844874
39,-177,0.8407581745333992
40,-177,21.7559024244346
41,-177,1.1841029845227524
42,-177,9.13113044281068
43,-177,11.489596828447784
44,-177,9.307849050362474
45,-177,5.035179040092483
46,-177,10.173663688254006
47,-177,26.653062620332303
48,-177,12.134247032334567
49,-177,6.336442016001666
50,-177,1.7604081341710753
51,-177,0.6281141901889153
52,-177,22.596746601830755
53,-177,20.93937182474953
54,-177,29.967346982718958
55,-177,18.207309667026372
56,-177,16.99024608709891
57,-177,2.686299860290895
58,-177,19.748322278707633
59,-177,6.601874323697524
60,-177,8.198208469071686
61,-177,24.460251720153487
62,-177,11.894694412356216
63,-177,28.39718287054689
64,-177,16.589730994909047
65,-177,11.78935479876633
66,-177,15.010667843991484
67,-177,28.522245767530663
68,-177,16.00645591171394
69,-177,26.199529412836362
70,-177,23.080840023395318
71,-177,21.405709481933595
72,-177,22.923778658495827
73,-177,2.8332373348623174
74,-177,17.18365507211814
75,-177,2.5501545727723207
76,-177,11.583058980455872
77,-177,16.24523983666378
78,-177,29.33825469393596
79,-177,10.2877143363056
80,-177,8.770273355192225
81,-177,26.9784720086696
82,-177,24.877127002557067
83,-177,0.11652191522260713
84,-177,26.148993890120433
85,-177,14.84081592730053
86,-177,25.311445174680046
87,-177,14.090724258568505
88,-177,29.904361174316787
89,-177,27.13941809168574
90,-177,10.103899839369351
-90,-176,2.1619038830196136
-89,-176,0.2970540327748783
-88,-176,16.54137241335255
-87,-176,29.34776196675568
-86,-176,15.62645493830866
-85,-176,12.72742803981611
-84,-176,10.427894195309042
-83,-176,18.09005929074043
-82,-176,7.378180032458151
-81,-176,7.369968411657183
-80,-176,26.30538907133829
-79,-176,4.049770481444916
-78,-176,3.204160986232858
-77,-176,1.7296582569033347
-76,-176,8.159602296250041
-75,-176,1.8504768945057115
-74,-176,3.5440755836056637
-73,-176,20.686798105251007
-72,-176,21.25598067321631
-71,-176,16.626269144309262
-70,-176,17.959389849418532
-69,-176,24.31918398418205
-68,-176,8.658923506795897
-67,-176,17.897619449693504
-66,-176,10.696020113072322
-65,-176,13.110762774147943
-64,-176,10.743623716921384
-63,-176,21.916477251066826
-62,-176,28.640120172589604
-61,-176,14.352586007345504
-60,-176,12.803846481715567
-59,-176,16.072807304930087
-58,-176,11.845348050286105
-57,-176,13.424966396883235
-56,-176,17.693516783773823
-55,-176,22.115403409966532
-54,-176,4.843508367287223
-53,-176,7.9935017459457
-52,-176,1.568147600043085
-51,-176,17.947274632258914
-50,-176,12.202853131740895
-49,-176,3.2633702385539056
-48,-176,9.993004382397366
-47,-176,29.088947157351807
-46,-176,14.769671465395435
-45,-176,10.314094499062335
-44,-176,2.33300371015381
-43,-176,25.690624912740613
-42,-176,15.882958848453512
-41,-176,12.777485199288321
-40,-176,28.025660390241057
-39,-176,15.262416509448242
-38,-176,29.79618559678342
-37,-176,2.271028068031049
-36,-176,23.811108420877268
-35,-176,24.59035264853333
-34,-176,12.324166266028543
-33,-176,15.538191221760925
-32,-176,12.44096819367713
-31,-176,19.835961880432954
-30,-176,5.335063772963982
-29,-176,23.0841416323999
-28,-176,28.939997684208905
-27,-176,11.428955834380279
-26,-176,13.847853787897172
-25,-176,19.09584634124844
-24,-176,6.147060589217905
-23,-176,2.4211293429361014
-22,-176,16.005675527153908
-21,-176,10.972508942077859
-20,-176,1.1550213048591729
-19,-176,7.379365417601898
-18,-176,13.974895741041673
-17,-176,17.81826470382694
-16,-176,28.48637492570546
-15,-176,25.370455829690435
-14,-176,10.417933340892068
-13,-176,17.46091676974701
-12,-176,23.467531221600314
-11,-176,29.165597269177997
-10,-176,10.875988943638275
-9,-176,10.480282085014869
-8,-176,6.4720422323927895
-7,-176,18.266487105906084
-6,-176,0.7166218079170239
-5,-176,24.597340601569925
-4,-176,18.983142362827188
-3,-176,6.440585020619631
-2,-176,5.3174115029779365
-1,-176,3.6808768289739655
0,-176,7.476049335725591
1,-176,5.335793225989748
2,-176,17.575224626723855
3,-176,7.982497672807638
4,-176,5.582845469043414
5,-176,22.62023969188025
6,-176,0.6316495103306496
7,-176,17.702238708013105
8,-176,5.860791244045548
9,-176,17.638074944997584
10,-176,12.958788072938646
11,-176,0.7837320134129222
12,-176,2.0132133078100067
13,-176,6.174877103356977
14,-176,9.725010229383145
15,-176,4.857233257792749
16,-176,7.7529172275430405
17,-176,16.041522539787223
18,-176,19.287343573492894
19,-176,18.906233222914913
20,-176,22.69822444632198
21,-176,14.859200437517773
22,-176,4.722603154588731
23,-176,6.595923965381338
24,-176,29.504034082239208
25,-176,16.28133932322958
26,-176,6.697568931018342
27,-176,19.709835886969653
28,-176,22.139507528664083
29,-176,9.274961795789933
30,-176,17.12013749590714
31,-176,4.5739446111154365
32,-176,4.441428460168861
33,-176,19.214846670775177
34,-176,18.190404077964736
35,-176,23.23442255664015
36,-176,14.197924565034468
37,-176,9.394892655786865
38,-176,14.983316549455173
39,-176,21.01627303702282
40,-176,27.90120886602052
41,-176,4.200191631945009
42,-176,24.06209034736283
43,-176,20.17754076024112
44,-176,12.037871283802742
45,-176,0.4940188650546573
46,-176,23.86404330209751
47,-176,25.17192704829391
48,-176,5.842798616605595
49,-176,2.1436360296774426
50,-176,0.2150951029522763
51,-176,15.45067169438454
52,-176,15.413803196148665
53,-176,29.609412796894933
54,-176,3.3826412700314936
55,-176,17.692232353424984
56,-176,14.209784959016691
57,-176,0.15837036488238532
58,-176,4.414455056121028
59,-176,5.065938193472839
60,-176,1.2766395718820411
61,-176,8.728876051174218
62,-176,0.08304830252976014
63,-176,6.250631234696628
64,-176,4.137778108075423
65,-176,15.988871307366342
66,-176,29.397999894979502
67,-176,25.76077967744722
68,-176,9.137164651848819
69,-176,10.48905342418476
70,-176,29.52463226639262
71,-176,20.192789535341117
72,-176,20.780178268041087
73,-176,15.789321699634941
74,-176,21.579722617552886
75,-176,7.034245681427617
76,-176,23.855392286652645
77,-176,26.59543147004224
78,-176,19.291795905514306
79,-176,23.662577556013286
80,-176,8.812039395518223
81,-176,26.693549459407695
82,-176,23.191536079204926
83,-176,0.6650574755111338
84,-176,26.357860885893245
85,-176,15.766814206301692
86,-176,19.172351213907252
87,-176,7.156024657017755
88,-176,26.35327512536532
89,-176,21.77205935299818
90,-176,8.28343486235173
-90,-175,7.711337127961784
-89,-175,14.54694839086491
-88,-175,13.646302191166969
-87,-175,1.8924063231241817
-86,-175,20.152106148393486
-85,-175,10.3719239992952
-84,-175,8.922636816683
-83,-175,6.918551104833789
-82,-175,7.019811374434206
-81,-175,9.860269190516798
-80,-175,1.7751368076893947
-79,-175,5.065452692211455
-78,-175,29.14983387316947
-77,-175,26.669406318384375
-76,-175,11.857925171521792
-75,-175,24.572109007039174
-74,-175,22.10983289808564
-73,-175,23.41344823050255
-72,-175,16.97266256259821
-71,-175,6.496966924725012
-70,-175,11.278305383020907
-69,-175,17.13246941073112
-68,-175,3.4332455330869136
-67,-175,11.358815679312759
-66,-175,15.232583694443546
-65,-175,12.394294851021
-64,-175,0.8472839834712154
-63,-175,5.054890586626851
-62,-175,29.965728156106817
-61,-175,28.353534676944548
-60,-175,22.73398228380151
-59,-175,21.8937058909735
-58,-175,4.053616184653625
-57,-175,3.9421176996244123
-56,-175,17.780248385668102
-55,-175,15.65727165947925
-54,-175,2.877967320018638
-53,-175,27.925544553718076
-52,-175,9.554534958662732
-51,-175,5.1213119414938015
-50,-175,20.16791956700889
-49,-175,17.95849376932009
-48,-175,20.66694247006868
-47,-175,23.557752933163282
-46,-175,7.207967212838707
-45,-175,14.554684883538812
-44,-175,24.46002693260411
-43,-175,11.127041103033454
-42,-175,21.68324946504208
-41,-175,29.226013281051
-40,-175,16.37340550622802
-39,-175,18.08407768553768
-38,-175,14.201928198091423
-37,-175,27.35036570526922
-36,-175,19.31391307852193
-35,-175,24.71613819531827
-34,-175,20.900531913776028
-33,-175,28.35268321241181
-32,-175,24.722084869852285
-31,-175,0.8369599774404879
-30,-175,21.490503034648963
-29,-175,13.5275719434369
-28,-175,16.978505220753746
-27,-175,12.510548268150307
-26,-175,18.265461759554046
-25,-175,14.959201577934445
-24,-175,8.231285852546003
-23,-175,1.3641561003736835
-22,-175,7.410658076805295
-21,-175,24.937255115626204
-20,-175,10.79162788142636
-19,-175,10.7827580407571
-18,-175,13.496792268339442
-17,-175,10.171323583373326
-16,-175,15.235366373276523
-15,-175,4.635565471325304
-14,-175,26.34832309780804
-13,-175,14.249356799990432
-12,-175,18.885467268280266
-11,-175,18.187498536244156
-10,-175,2.952049569143255
-9,-175,25.230908003769628
-8,-175,19.84519728897004
-7,-175,14.778578973770607
-6,-175,2.728768098183746
-5,-175,10.681963358805767
-4,-175,15.114042840924439
-3,-175,25.375879162153304
-2,-175,21.89484452914425
-1,-175,10.423416852545662
0,-175,19.0155880070252
1,-175,8.57318442880829
2,-175,1.9702587622431156
3,-175,14.357743756855854
4,-175,29.811170376037392
5,-175,12.753237908005486
6,-175,12.65278593125734
7,-175,21.367692725613402
8,-175,16.836730788442697
9,-175,17.593848914061898
10,-175,3.5989222229720053
11,-175,17.896732228059804
12,-175,29.390553341977576
13,-175,21.601232399323813
14,-175,0.9029193359799537
15,-175,4.979232445076108
16,-175,13.421094628631218
17,-175,27.103951113795503
18,-175,25.182191899371738
19,-175,11.334547168169708
20,-175,18.354025443419793
21,-175,1.055600372266292
22,-175,21.431326122392456
23,-175,3.5070579053437765
24,-175,16.653748673055283
25,-175,4.111917787456041
26,-175,26.005705227696165
27,-175,13.995492354081803
28,-175,20.11672437344539
