Latitude,Longitude,Value
49,-180,17.109182872499748
50,-180,17.011434372950664
51,-180,17.57880156232128
52,-180,13.046610249297194
53,-180,14.164969678162196
54,-180,8.959792103088335
55,-180,7.775727917294354
56,-180,7.766900059097476
57,-180,7.083825344664473
58,-180,12.924973336716983
59,-180,14.717003301428257
60,-180,20.001691478058238
61,-180,13.762958255836052
62,-180,13.946297537217013
63,-180,15.461216405091475
64,-180,19.82890469718977
65,-180,17.83968198310897
66,-180,13.771815461323078
67,-180,12.444996861438211
68,-180,11.492727589707068
69,-180,9.441727306561559
70,-180,11.619625388084708
71,-180,11.542721472378252
72,-180,10.77916564809661
73,-180,8.463098413156139
74,-180,8.161098643646842
75,-180,14.094224374690944
76,-180,13.405910637856502
77,-180,19.15440121460317
78,-180,14.319182738221913
79,-180,14.649092335121649
80,-180,10.656419972141999
81,-180,10.34131764867673
82,-180,8.68890824634328
83,-180,7.112093589293724
84,-180,13.689589727680604
85,-180,17.95455060447534
86,-180,21.475542761469665
87,-180,16.36226568163082
88,-180,18.901595963630076
89,-180,19.89689145479386
90,-180,24.486203985317132
-90,-179,10.505119676338477
-89,-179,11.673278329117382
-88,-179,11.82455928320618
-87,-179,17.170512392158578
-86,-179,15.285308687302782
-85,-179,15.630108163172077
-84,-179,10.686048842729411
-83,-179,13.073221058373539
-82,-179,11.147113093912104
-81,-179,13.592604104979642
-80,-179,12.742575270504844
-79,-179,16.065957157914173
-78,-179,14.680968837477556
-77,-179,16.156177126788577
-76,-179,15.953999480839306
-75,-179,18.840191332881144
-74,-179,16.921209404526635
-73,-179,18.50593933365188
-72,-179,15.44900237831589
-71,-179,17.587074356438354
-70,-179,16.208044544808686
-69,-179,18.117580609163028
-68,-179,18.34322182517378
-67,-179,16.516028756175746
-66,-179,13.595265005784066
-65,-179,12.590574810845956
-64,-179,15.171372233166453
-63,-179,18.670029228204545
-62,-179,19.66560889791025
-61,-179,19.15633712337122
-60,-179,19.934265877714
-59,-179,18.01542130433337
-58,-179,16.158443685826935
-57,-179,13.093671433321518
-56,-179,16.016932006248993
-55,-179,17.369976114600107
-54,-179,20.779859751966637
-53,-179,17.52909286753501
-52,-179,17.74801966639873
-51,-179,15.249383286626916
-50,-179,17.214970303360733
-49,-179,16.311229192511075
-48,-179,16.55244242885634
-47,-179,14.62389667066534
-46,-179,12.040891655538621
-45,-179,8.940113825318836
-44,-179,8.624840330943366
-43,-179,12.086161125330682
-42,-179,12.439640273268234
-41,-179,17.548727936996
-40,-179,17.87131137478407
-39,-179,21.31993239297975
-38,-179,17.865656222558183
-37,-179,15.593730088721236
-36,-179,16.31187435388551
-35,-179,14.736959556564813
-34,-179,15.18580905405697
-33,-179,13.152405036869917
-32,-179,15.423365538778002
-31,-179,15.906976533550738
-30,-179,16.736072524131618
-29,-179,14.390034536404158
-28,-179,13.597270027724045
-27,-179,13.015071466981118
-26,-179,15.465725868941348
-25,-179,14.429533538533597
-24,-179,14.56938894503189
-23,-179,13.07220313848444
-22,-179,15.079790264899367
-21,-179,13.231887124117407
-20,-179,11.036604059107646
-19,-179,14.137129892617468
-18,-179,13.412956870260418
-17,-179,14.52741748580972
-16,-179,11.18162039846929
-15,-179,11.447852301839383
-14,-179,11.99689216440603
-13,-179,15.394313415625982
-12,-179,18.632552184940053
-11,-179,21.025788275967106
-10,-179,14.494195932194648
-9,-179,14.868067089014277
-8,-179,12.037391496997346
-7,-179,13.721209125890091
-6,-179,14.496256675424052
-5,-179,14.92232634391677
-4,-179,15.48763672058113
-3,-179,12.370677070001399
-2,-179,12.928605577996706
-1,-179,13.722233288234968
0,-179,17.06322288423847
1,-179,17.780659596652928
2,-179,18.41567161763528
3,-179,16.05971720348946
4,-179,14.694978972456548
5,-179,14.343416102092947
6,-179,13.74096201463488
7,-179,14.851049983581639
8,-179,16.631526455702275
9,-179,17.204078969036143
10,-179,17.233025208905556
11,-179,13.548940633037054
12,-179,14.470070093230062
13,-179,12.80788516167226
14,-179,12.987134273635737
15,-179,10.645949768422271
16,-179,12.38538320270687
17,-179,12.50515238826691
18,-179,16.13823147190745
19,-179,16.80840095624123
20,-179,20.68754967514765
21,-179,18.50806885846567
22,-179,17.302703615815624
23,-179,18.861115377206062
24,-179,18.035914395005708
25,-179,15.82748324036025
26,-179,13.350436046868658
27,-179,12.792955294986209
28,-179,13.799505767301795
29,-179,13.549048675368146
30,-179,14.405035834858614
31,-179,15.669498608104787
32,-179,14.18849466247669
33,-179,15.943018406211868
34,-179,15.15231638148336
35,-179,14.621721656044175
36,-179,15.360543417169348
37,-179,19.103459315113003
38,-179,19.07374167770415
39,-179,15.912466548223415
40,-179,13.037312115962765
41,-179,14.586280829052981
42,-179,14.797921454604817
43,-179,14.402889771310484
44,-179,12.09669950619608
45,-179,13.471840607510117
46,-179,13.963791815999897
47,-179,16.49339006197064
48,-179,18.19157203565853
49,-179,20.856471687724767
50,-179,18.84839387155184
51,-179,19.397137876506108
52,-179,15.68031119477079
53,-179,14.551838147508017
54,-179,11.028893408952243
55,-179,9.548435476756117
56,-179,12.46298296450948
57,-179,9.868286905328409
58,-179,14.587678587089606
59,-179,13.746654272030694
60,-179,18.13993532235207
61,-179,13.127989279536225
62,-179,14.196776239152454
63,-179,15.736660756837717
64,-179,17.349472526729762
65,-179,13.920997680208913
66,-179,10.46219487017205
67,-179,11.423253648089789
68,-179,12.68360964205025
69,-179,10.073973999420234
70,-179,11.353967023357507
71,-179,11.558847923624294
72,-179,11.867781584595662
73,-179,9.587385421921082
74,-179,10.531600223080885
75,-179,15.020972786260261
76,-179,14.648864215347148
77,-179,17.670498155224436
78,-179,16.063480914392294
79,-179,16.22445428557213
80,-179,11.893378591166368
81,-179,11.96148444919649
82,-179,12.925264112967474
83,-179,12.520319082881011
84,-179,14.435640361164046
85,-179,16.840334678731733
86,-179,21.15068319173578
87,-179,18.278157453224164
88,-179,17.338901505392922
89,-179,14.955662276438852
90,-179,16.460024345261612
-90,-178,16.77699161863948
-89,-178,15.70220682759713
-88,-178,13.584339923344302
-87,-178,15.628893243783176
-86,-178,15.629009037972233
-85,-178,18.797855358070176
-84,-178,19.089403010285597
-83,-178,19.432291277392874
-82,-178,15.137927996874412
-81,-178,15.97549783282364
-80,-178,13.420800762264328
-79,-178,17.989350192196728
-78,-178,17.456533105945383
-77,-178,19.133718339842975
-76,-178,15.452522131846544
-75,-178,13.854959541309961
-74,-178,14.143500073218286
-73,-178,15.14443658444128
-72,-178,14.09754375979132
-71,-178,15.003291239351674
-70,-178,15.94943730404473
-69,-178,18.120800228316817
-68,-178,18.917451243920922
-67,-178,18.31915692029025
-66,-178,15.425503792535293
-65,-178,14.255561163133223
-64,-178,15.559515727449158
-63,-178,16.913342242342175
-62,-178,17.226579274277075
-61,-178,13.596173260859956
-60,-178,16.71628665676805
-59,-178,14.716169566761302
-58,-178,17.134794732702954
-57,-178,11.493441120523485
-56,-178,13.364019756807167
-55,-178,11.65902285989504
-54,-178,17.073412246734005
-53,-178,16.49453954225446
-52,-178,17.320170393590498
-51,-178,15.323565687366008
-50,-178,17.16144007159157
-49,-178,17.780153711704816
-48,-178,17.834696019815212
-47,-178,16.326428241379762
-46,-178,15.498718506047894
-45,-178,14.089413329402902
-44,-178,12.713974404312035
-43,-178,14.738769556014914
-42,-178,15.48545803796469
-41,-178,17.404664223490897
-40,-178,16.142432426310815
-39,-178,16.556890545620494
-38,-178,14.47949409830641
-37,-178,13.372846995969454
-36,-178,16.36014917179799
-35,-178,17.454955722261037
-34,-178,17.145476876235172
-33,-178,15.493618236359817
-32,-178,16.61906577686476
-31,-178,16.24246214522289
-30,-178,15.291255653977506
-29,-178,13.166285946156725
-28,-178,14.332634349741179
-27,-178,13.548141141090099
-26,-178,15.441174364122366
-25,-178,14.749158027799092
-24,-178,15.77242012125528
-23,-178,13.034563038428088
-22,-178,13.279446231844275
-21,-178,12.821695023620435
-20,-178,13.541763297123511
-19,-178,16.80974046198924
-18,-178,14.159332363084138
-17,-178,15.006375011056406
-16,-178,12.528331736839476
-15,-178,14.416144709090302
-14,-178,13.23070668652671
-13,-178,16.683692390774812
-12,-178,19.559698558858855
-11,-178,20.501723283705502
-10,-178,14.622127607497
-9,-178,14.723912870856788
-8,-178,14.074017513453754
-7,-178,16.306810725875877
-6,-178,14.04803188149909
-5,-178,13.167557846741026
-4,-178,14.281773450412055
-3,-178,13.71459865749623
-2,-178,14.604452715255256
-1,-178,11.459149886344532
0,-178,13.492372191012324
1,-178,14.352004035392511
2,-178,17.462806557618688
3,-178,17.844182477494588
4,-178,17.9174223883521
5,-178,18.05545344238057
6,-178,16.330785720009676
7,-178,19.133304328260166
8,-178,18.606648102315962
9,-178,16.999692623674335
10,-178,12.905393074167016
11,-178,11.4023326575266
12,-178,13.983605754393095
13,-178,14.31804415888004
14,-178,13.941987175287094
15,-178,13.155186197866774
16,-178,14.019706448354077
17,-178,13.856156155424538
18,-178,13.325728084377738
19,-178,13.704233379854754
20,-178,18.064757326797746
21,-178,19.165151850279152
22,-178,19.621339579797116
23,-178,19.21974117026289
24,-178,17.44680181598687
25,-178,16.44584371247986
26,-178,12.48125588394027
27,-178,13.552855102908117
28,-178,12.332475758174581
29,-178,13.204607253414428
30,-178,13.26274178285398
31,-178,14.336487004777354
32,-178,13.501930863396131
33,-178,16.281898252279845
34,-178,17.509776549094536
35,-178,19.99934379372821
36,-178,17.8314259334318
37,-178,19.027125877121822
38,-178,14.868235094247828
39,-178,12.557824895823318
40,-178,8.882157489923815
41,-178,11.39374587916329
42,-178,12.86326329065956
43,-178,12.052213298738144
44,-178,9.608663514122673
45,-178,9.210717514943795
46,-178,14.519895961794816
47,-178,19.591385785872117
48,-178,21.25806922155687
49,-178,19.273619078053
50,-178,15.17102359945165
51,-178,17.274485168962418
52,-178,17.04223897754314
53,-178,18.35222624141583
54,-178,16.010566891337636
55,-178,15.02513885817092
56,-178,15.026817758237854
57,-178,12.439923310361896
58,-178,13.34506872555744
59,-178,12.686976737160286
60,-178,15.232759646753593
61,-178,12.61526601847305
62,-178,14.922549877073587
63,-178,15.535117129755662
64,-178,15.865050712019913
65,-178,12.092938473487925
66,-178,11.43131758666847
67,-178,13.203853649530373
68,-178,16.685509148829542
69,-178,14.235142918283104
70,-178,15.686590234929113
71,-178,15.980431318205286
72,-178,14.267444426835313
73,-178,12.977928287093198
74,-178,12.020210009247615
75,-178,15.69581750580378
76,-178,14.583745296769274
77,-178,17.34186666316709
78,-178,17.525656864680972
79,-178,16.92691684442787
80,-178,13.555953893598913
81,-178,15.21188928691654
82,-178,15.526888891868637
83,-178,16.81679147568714
84,-178,15.185411999288268
85,-178,18.87859592593479
86,-178,19.735263948964
87,-178,20.0173472584279
88,-178,18.71047608616968
89,-178,15.535965128458821
90,-178,13.199224305538761
-90,-177,12.195552915490984
-89,-177,13.857071748901026
-88,-177,16.730167720121006
-87,-177,17.690104863471127
-86,-177,17.140869192476632
-85,-177,16.946350259102683
-84,-177,20.1991050316044
-83,-177,18.51127653480731
-82,-177,13.186894910710391
-81,-177,12.63912730749066
-80,-177,9.793958079257067
-79,-177,13.716622590998105
-78,-177,12.644646043189724
-77,-177,15.61778448070524
-76,-177,13.796864679525958
-75,-177,10.039911630411376
-74,-177,12.031637208246513
-73,-177,13.010832331865458
-72,-177,13.334180858163514
-71,-177,14.258205460891029
-70,-177,15.44716304540554
-69,-177,17.074146429125225
-68,-177,16.902862034751553
-67,-177,16.43160042279193
-66,-177,16.448144388696416
-65,-177,13.587183246845413
-64,-177,15.194055508512351
-63,-177,16.647761519262
-62,-177,18.395390255983838
-61,-177,13.097367784724794
-60,-177,14.611302522029836
-59,-177,13.225839686615332
-58,-177,17.478945101580706
-57,-177,13.144484368794627
-56,-177,14.96329574053018
-55,-177,10.399714291138547
-54,-177,13.296240274544203
-53,-177,11.970289267635096
-52,-177,15.804690063812464
-51,-177,13.725193997969589
-50,-177,13.481677359490229
-49,-177,13.026315846988522
-48,-177,15.615533267425858
-47,-177,17.14350086639555
-46,-177,16.492713025686886
-45,-177,14.07786279115775
-44,-177,13.797977659857048
-43,-177,15.965840318794994
-42,-177,16.983237013181142
-41,-177,17.634429615007598
-40,-177,16.780536426964
-39,-177,17.75178060901987
-38,-177,15.342365881206002
-37,-177,16.114672026044538
-36,-177,18.782168624379924
-35,-177,21.02319724246506
-34,-177,19.109825143064388
-33,-177,16.289141755246046
-32,-177,15.892801764870702
-31,-177,15.225485541833043
-30,-177,16.38521820201629
-29,-177,17.006268341892877
-28,-177,16.946783358546305
-27,-177,15.776956095963419
-26,-177,15.028059401006582
-25,-177,13.402735290614785
-24,-177,12.869776643094212
-23,-177,10.595649678715866
-22,-177,11.823152348500962
-21,-177,10.55176694685335
-20,-177,11.333669239156904
-19,-177,15.119685415358743
-18,-177,14.327556273263014
-17,-177,17.006237404340805
-16,-177,14.68608294248896
-15,-177,15.769990495939409
-14,-177,13.092354582343797
-13,-177,16.70929732771086
-12,-177,20.232503099366003
-11,-177,19.226070871583314
-10,-177,14.14883358095318
-9,-177,12.43172984856682
-8,-177,13.147884199066022
-7,-177,13.751255246027773
-6,-177,12.784675981323
-5,-177,12.6498360776863
-4,-177,14.532320702361234
-3,-177,13.302509001186488
-2,-177,11.642634256765142
-1,-177,7.853990356365277
0,-177,9.083645905700118
1,-177,11.043127419413644
2,-177,14.044520285687042
3,-177,15.618933544307842
4,-177,18.303811847781517
5,-177,16.64827228446048
6,-177,16.291928878993783
7,-177,15.059481925896792
8,-177,16.035718354595293
9,-177,13.144814488259799
10,-177,9.47170403754985
11,-177,8.232735025566122
12,-177,8.833034311795958
13,-177,10.150622437625708
14,-177,10.625232986712938
15,-177,10.344578297059442
16,-177,11.106486528271722
17,-177,12.028513061701846
18,-177,14.56794281265386
19,-177,16.54777121607346
20,-177,18.63296671213521
21,-177,18.140547736154996
22,-177,16.09352035599901
23,-177,17.62599777083674
24,-177,16.446295392923734
25,-177,17.726675458201576
26,-177,12.585210437767069
27,-177,15.358579113587657
28,-177,13.743152067387962
29,-177,14.03204653307566
30,-177,11.498109014758102
31,-177,10.684003764908914
32,-177,11.707466199489225
33,-177,14.250092834819178
34,-177,19.259861973245425
35,-177,20.72257416368164
36,-177,19.011453477053877
37,-177,18.293360792381034
38,-177,16.08915324149715
39,-177,16.509136428548928
40,-177,10.399737544213986
41,-177,13.355100654005462
42,-177,12.62361161178756
43,-177,14.640598641762471
44,-177,9.738087621498106
45,-177,9.394712087446438
46,-177,15.272666970847617
47,-177,18.23401396131099
48,-177,16.846201392312583
49,-177,10.737221882035685
50,-177,9.432033271561114
51,-177,12.946556560158198
52,-177,17.80536793169755
53,-177,18.299012384512864
54,-177,18.077688197849767
55,-177,14.697611295398273
56,-177,14.113147990145473
57,-177,11.060863692543242
58,-177,10.428843616334623
59,-177,8.961977723742818
60,-177,11.44454428015616
61,-177,10.899406854624345
62,-177,15.587684352293635
63,-177,14.280840667820108
64,-177,14.552747197425745
65,-177,13.054281191127068
66,-177,15.92038865906036
67,-177,17.572621593071876
68,-177,17.949366983079774
69,-177,16.44046677825332
70,-177,17.799344319506663
71,-177,18.40768265637888
72,-177,15.476479811326152
73,-177,13.737140223168566
74,-177,10.830490010836328
75,-177,13.041136784950908
76,-177,14.446069853613698
77,-177,19.29758695315868
78,-177,20.425702522035113
79,-177,17.379443572474027
80,-177,16.378948406733407
81,-177,18.364080814685135
82,-177,18.800773850725534
83,-177,18.056168662604463
84,-177,13.885434110136265
85,-177,18.39191574819827
86,-177,17.82179976174068
87,-177,21.431669989880845
88,-177,19.015771648155365
89,-177,15.667815475342707
90,-177,10.016105357284067
-90,-176,11.014465179193726
-89,-176,12.13372862085467
-88,-176,14.899151531192457
-87,-176,15.954870791757154
-86,-176,16.395730920267493
-85,-176,15.003438021645316
-84,-176,16.734019017058966
-83,-176,14.676856457131358
-82,-176,12.19302455849197
-81,-176,12.038291163045406
-80,-176,9.902620214891568
-79,-176,13.543272716383733
-78,-176,13.683077906266293
-77,-176,15.27944800222344
-76,-176,12.33861167799845
-75,-176,9.78403126887872
-74,-176,13.701336674051008
-73,-176,14.904491135054139
-72,-176,14.397905000081627
-71,-176,13.209579634142878
-70,-176,15.039830631005309
-69,-176,14.10059070210925
-68,-176,14.345551123494138
-67,-176,13.875933309910401
-66,-176,15.153118204110838
-65,-176,12.457234656223548
-64,-176,12.538515597291601
-63,-176,16.153973999192402
-62,-176,19.34632541989323
-61,-176,17.558203297905738
-60,-176,18.423476625069597
-59,-176,16.28014742559682
-58,-176,15.303259324701578
-57,-176,12.194897001662325
-56,-176,12.859797552410837
-55,-176,10.660196703215211
-54,-176,12.29420816090889
-53,-176,11.586525170058804
-52,-176,13.254349551369325
-51,-176,12.382886176720575
-50,-176,11.663300083673084
-49,-176,13.619070023587609
-48,-176,14.862401732883095
-47,-176,16.07631762210722
-46,-176,16.692763085294924
-45,-176,16.5555126308651
-44,-176,16.436469443358916
-43,-176,17.527336473594914
-42,-176,18.298398803195063
-41,-176,18.932620508775162
-40,-176,17.863452215502488
-39,-176,16.36131485025214
-38,-176,14.915008346787006
-37,-176,16.521693110730173
-36,-176,18.84535843146307
-35,-176,21.174962808900418
-34,-176,19.11849007954537
-33,-176,18.359672848800265
-32,-176,15.326573138017608
-31,-176,13.880404303799184
-30,-176,13.812060258898102
-29,-176,18.792392660452798
-28,-176,20.311712539799487
-27,-176,19.380144968415188
-26,-176,16.88237125590221
-25,-176,14.625226250533851
-24,-176,11.54100401172625
-23,-176,8.544232693020488
-22,-176,11.313341528517071
-21,-176,12.7985248164375
-20,-176,15.420335955629982
-19,-176,15.296627237523921
-18,-176,14.565942032232648
-17,-176,15.24909735930845
-16,-176,14.308494706208949
-15,-176,16.369178447013073
-14,-176,14.123190112207112
-13,-176,17.232425793157965
-12,-176,19.170572918974347
-11,-176,17.235092285996114
-10,-176,15.109000967250187
-9,-176,13.29118118839016
-8,-176,16.566565576375606
-7,-176,13.355592818938447
-6,-176,12.459893217246247
-5,-176,12.273889867936589
-4,-176,16.039222997089585
-3,-176,16.42468084005254
-2,-176,14.141286496895114
-1,-176,11.209712120235444
0,-176,8.593168504644721
1,-176,10.36316992508313
2,-176,11.78529745042169
3,-176,16.108793807746835
4,-176,17.523525292963843
5,-176,16.80659459705966
6,-176,15.72466950348722
7,-176,15.261705753380298
8,-176,16.913971596369702
9,-176,12.999287773379132
10,-176,10.041677686222203
11,-176,9.841643561588366
12,-176,12.217109150268994
13,-176,11.342126823532354
14,-176,8.757342978785479
15,-176,9.124359496682603
16,-176,13.701464508906833
17,-176,17.377973337474703
18,-176,16.700904754322803
19,-176,17.153887147271544
20,-176,14.991795465372396
21,-176,16.929116628543703
22,-176,14.483856965866854
23,-176,17.022360110703136
24,-176,14.962403266216315
25,-176,17.834429343722725
26,-176,14.724028788789072
27,-176,17.103014761741303
28,-176,15.178776049592562
29,-176,14.79706576861154
30,-176,11.292313634724685
31,-176,11.845397071654011
32,-176,11.965233668767768
33,-176,16.050525355403803
34,-176,17.887918077726503
35,-176,18.521048784980326
36,-176,16.113873106073957
37,-176,15.492495834262618
38,-176,15.509280352305824
39,-176,19.376240809607342
40,-176,15.886030721004397
41,-176,18.52814028909023
42,-176,16.616344102220754
43,-176,18.378861384734368
44,-176,14.51660405145949
45,-176,14.607391191586041
46,-176,15.375568355565179
47,-176,15.293030962795134
48,-176,10.12075686036222
49,-176,4.823834762836733
50,-176,4.3456216314083145
51,-176,7.551625524145924
52,-176,14.60331387799742
53,-176,17.450118665337623
54,-176,19.501047134215934
55,-176,17.24649570052397
56,-176,13.873590198654584
57,-176,12.636575426931644
58,-176,9.004880054525625
59,-176,8.399408218125837
60,-176,7.702423213552632
61,-176,8.107711329411012
62,-176,13.972936096572719
63,-176,12.125674241931215
64,-176,14.184343950748833
65,-176,14.833516415434564
66,-176,18.613106870670034
67,-176,20.556805042692623
68,-176,19.239542309086136
69,-176,19.994720559564154
70,-176,20.31826108521864
71,-176,21.650363173878574
72,-176,17.96055013270376
73,-176,18.9056638123532
74,-176,12.393476989240483
75,-176,14.525092835167067
76,-176,15.243594535377108
77,-176,19.55604132358249
78,-176,19.359813062190465
79,-176,13.469228656676961
80,-176,14.704102653259364
81,-176,15.674875920453156
82,-176,16.021071181728313
83,-176,18.137607669807917
84,-176,17.042630406471933
85,-176,21.167314813646275
86,-176,15.851809503796686
87,-176,17.74541276833544
88,-176,18.05974201668145
89,-176,19.526855837670816
90,-176,17.055088087480666
-90,-175,8.796608593066948
-89,-175,10.026115605530697
-88,-175,13.661263077676319
-87,-175,13.999272243981048
-86,-175,13.362148671130223
-85,-175,10.851376623944079
-84,-175,10.555019053882631
-83,-175,12.040464440040777
-82,-175,12.723253298743993
-81,-175,13.529702367295046
-80,-175,13.230148544781455
-79,-175,13.108178093110977
-78,-175,11.883378439743382
-77,-175,11.072305000447933
-76,-175,12.085116153797763
-75,-175,11.749558984111511
-74,-175,16.477590058646104
-73,-175,19.204088669628856
-72,-175,19.96439224248896
-71,-175,16.015141129349328
-70,-175,13.579333790453205
-69,-175,13.216640334791991
-68,-175,14.179050233576165
-67,-175,15.239781452742628
-66,-175,15.345471182308764
-65,-175,14.899399184907848
-64,-175,13.64679877138515
-63,-175,17.960555414920268
-62,-175,20.4978311971431
-61,-175,22.428282581145055
-60,-175,20.805162853802624
-59,-175,18.161263231478472
-58,-175,14.378424337763844
-57,-175,12.653013525472751
-56,-175,14.843387583459354
-55,-175,13.391432945963908
-54,-175,12.945656588001848
-53,-175,8.514475249972882
-52,-175,10.458741813234575
-51,-175,12.302710237513457
-50,-175,15.879236577937013
-49,-175,18.45189319231511
-48,-175,20.260511065902545
-47,-175,18.385753364890885
-46,-175,15.29864942543847
-45,-175,11.368005706468018
-44,-175,13.011896887446442
-43,-175,17.09936335974709
-42,-175,18.359116025420665
-41,-175,19.283609920475755
-40,-175,17.85081943319286
-39,-175,17.498255126448882
-38,-175,15.962007628791596
-37,-175,15.537642064011415
-36,-175,18.4525543892974
-35,-175,17.570293686188514
-34,-175,18.451139958048916
-33,-175,14.307653285809847
-32,-175,14.298222599340805
-31,-175,14.254485429672613
-30,-175,16.7953496183077
-29,-175,18.35553894055262
-28,-175,16.378231891946616
-27,-175,14.832618439019924
-26,-175,14.343147777057387
-25,-175,12.43664753168615
-24,-175,10.125250906198069
-23,-175,8.360041458689743
-22,-175,13.310920666311725
-21,-175,14.339777007706607
-20,-175,14.252333150370234
-19,-175,10.299231788855003
-18,-175,12.179000952151531
-17,-175,17.046124768270754
-16,-175,17.43435578213155
-15,-175,17.95416161466948
-14,-175,16.342673486861237
-13,-175,19.86299089657909
-12,-175,18.800404317048507
-11,-175,14.080831589545005
-10,-175,11.652218610338887
-9,-175,11.319882055820921
-8,-175,14.358115800090767
-7,-175,13.30905469814982
-6,-175,15.514414948413837
-5,-175,15.00072940546366
-4,-175,16.097142089566407
-3,-175,13.268005099432017
-2,-175,12.193100522959192
-1,-175,11.94384639453533
0,-175,12.187556142692998
1,-175,13.654478899436421
2,-175,12.522995699962399
3,-175,12.381665119251378
4,-175,13.48081936396673
5,-175,12.145729311056618
6,-175,13.4693789321489
7,-175,11.614513562323296
8,-175,15.008237043612395
9,-175,11.816737739039354
10,-175,11.351323966360505
11,-175,9.422295969084496
12,-175,10.661057238510809
13,-175,9.100019081944637
14,-175,9.623663297003388
15,-175,10.287374309061386
16,-175,14.429706548083965
17,-175,18.18309887585652
18,-175,17.162927071192218
19,-175,17.788769390637547
20,-175,13.249542876403149
21,-175,14.346021967164868
22,-175,10.990965179327022
23,-175,16.078641454529233
24,-175,15.291127771263964
25,-175,17.399832352517375
26,-175,14.359927113164984
27,-175,16.235661630485946
28,-175,14.693213628491938
29,-175,12.613808804182307
30,-175,10.836977520127851
31,-175,13.60156109277357
32,-175,15.007228746750783
33,-175,17.609887617447594
34,-175,18.46146743885752
35,-175,16.190905019999246
36,-175,14.83947528356372
37,-175,12.224129148722286
